publication,page_number,column,x,y,width,height,entry_id,state_name,name,population,county_name,post_reference,post_reference_type
Philippines,6,1,64,844,464,18,Phil_006_01_146492,PHILIPPINE ISLANDS,SORSOGON,13511.0,SORSOGON,,
Philippines,6,1,64,915,394,18,Phil_006_01_146495,PHILIPPINE ISLANDS,SURIGAO,7749.0,SURIGAO,,
Philippines,6,1,64,950,394,18,Phil_006_01_146497,PHILIPPINE ISLANDS,TAAL,17525.0,BATANGAS,,
Philippines,6,1,64,1038,364,18,Phil_006_01_146501,PHILIPPINE ISLANDS,TABACO,21946.0,ALBAY,,
Philippines,6,1,64,1144,384,18,Phil_006_01_146505,PHILIPPINE ISLANDS,TACLOBAN,11948.0,LEYTE,,
Philippines,6,1,64,1232,434,18,Phil_006_01_146508,PHILIPPINE ISLANDS,TAGBILARAN,10108.0,BOHOL,,
Philippines,6,1,64,1285,414,18,Phil_006_01_146511,PHILIPPINE ISLANDS,TAGOLOAN,3651.0,MISAMIS,,
Philippines,6,2,1574,262,310,12,Phil_006_02_146513,PHILIPPINE ISLANDS,TAGUDIN,8503.0,MOUNTAIN PROVINCE,,
Philippines,6,2,1574,327,260,12,Phil_006_02_146516,PHILIPPINE ISLANDS,TALAVERA,3352.0,NUEVA ECIJA,,
Philippines,6,2,1574,366,250,12,Phil_006_02_146518,PHILIPPINE ISLANDS,TANAUAN,18263.0,BATANGAS,,
Philippines,6,2,1574,418,160,12,Phil_006_02_146521,PHILIPPINE ISLANDS,TANZA,,CAVITE,,
Philippines,6,2,1574,457,210,12,Phil_006_02_146523,PHILIPPINE ISLANDS,TARLAC,12340.0,TARLAC,,
Philippines,6,2,1574,600,230,12,Phil_006_02_146530,PHILIPPINE ISLANDS,TAYABAS,14740.0,TAYABAS,,
Philippines,6,2,1574,730,180,12,Phil_006_02_146536,PHILIPPINE ISLANDS,TAYTAY,4992.0,RIZAL,,
Philippines,6,2,1574,756,120,12,Phil_006_02_146538,PHILIPPINE ISLANDS,TAYUG,10400.0,,,
Philippines,6,2,1574,782,130,12,Phil_006_02_146540,PHILIPPINE ISLANDS,TOLEDO,12925.0,,,
Philippines,6,2,1574,808,260,12,Phil_006_02_146542,PHILIPPINE ISLANDS,TUGUEGARAO,16105.0,CAGAYAN,,
Philippines,6,2,1574,873,210,12,Phil_006_02_146546,PHILIPPINE ISLANDS,UNISAN,2692.0,TAYABAS,,
Philippines,6,2,1574,912,230,12,Phil_006_02_146549,PHILIPPINE ISLANDS,VIGAN,14945.0,ILOCOS SUR,,
Philippines,6,2,1574,1068,150,12,Phil_006_02_146558,PHILIPPINE ISLANDS,VIRAC,,ALBAY,,
Philippines,6,2,1574,1094,250,12,Phil_006_02_146560,PHILIPPINE ISLANDS,ZAMBOANGA,3281.0,MINDANAO,,
Porto Rico,1,0,263,1510,424,20,Port_001_00_146569,PORTO RICO,ADJUNTAS,1406.0,PONCE,,
Porto Rico,1,0,262,1619,458,20,Port_001_00_146572,PORTO RICO,AGUADA,909.0,AGUADILLA,,
Porto Rico,1,0,262,1667,534,20,Port_001_00_146574,PORTO RICO,AGUADILLA,6135.0,AGUADILLA,,
Porto Rico,1,0,262,1906,586,20,Port_001_00_146581,PORTO RICO,AGUAS-BUENAS,1166.0,GUAYAMA,,
Porto Rico,1,0,262,2013,486,20,Port_001_00_146584,PORTO RICO,AIBONITO,2085.0,GUAYAMA,,
Porto Rico,1,0,262,2189,486,20,Port_001_00_146589,PORTO RICO,ANASCO,3064.0,AGUADILLA,,
Porto Rico,1,0,262,2329,430,20,Port_001_00_146593,PORTO RICO,ARECIBO,9612.0,ARECIBO,,
Porto Rico,1,1,881,1785,580,23,Port_001_01_146606,PORTO RICO,BARCELONETA,693.0,ARECIBO,,
Porto Rico,1,1,881,1948,700,23,Port_001_01_146611,PORTO RICO,BARRANQUITAS,772.0,GUAYAMA,,
Porto Rico,1,1,881,2092,500,23,Port_001_01_146615,PORTO RICO,BARROS,1008.0,PONCE,,
Porto Rico,1,1,881,2160,650,23,Port_001_01_146617,PORTO RICO,BAYAMON,5272.0,SAN JUAN,,
Porto Rico,1,1,881,2342,680,23,Port_001_01_146623,PORTO RICO,CABO-ROJO,3847.0,MAYAGUEZ,,
Porto Rico,1,2,1521,1462,468,21,Port_001_02_146626,PORTO RICO,CAGUAS,10354.0,GUAYAMA,,
Porto Rico,1,2,1521,1913,468,21,Port_001_02_146637,PORTO RICO,CAMUY,1148.0,AGUADILLA,,
Porto Rico,1,2,1521,2015,468,21,Port_001_02_146641,PORTO RICO,CAROLINA,3244.0,SAN JUAN,,
Porto Rico,1,2,1521,2162,468,21,Port_001_02_146645,PORTO RICO,CATANO,4786.0,SAN JUAN,,
Porto Rico,1,2,1521,2269,438,21,Port_001_02_146648,PORTO RICO,CAYEY,4498.0,GUAYAMA,,
Porto Rico,2,0,245,233,215,13,Port_002_00_146654,PORTO RICO,CEIBA,,SAN JUAN,,
Porto Rico,2,0,245,270,345,13,Port_002_00_146656,PORTO RICO,CENTRAL AGUIRRE,,GUAYAMA,,
Porto Rico,2,0,245,331,235,13,Port_002_00_146659,PORTO RICO,CIALES,1683.0,ARECIBO,,
Porto Rico,2,0,245,380,235,13,Port_002_00_146662,PORTO RICO,CIDRA,1535.0,GUAYAMA,,
Porto Rico,2,0,245,417,215,13,Port_002_00_146664,PORTO RICO,COAMO,3869.0,PONCE,,
Porto Rico,2,0,245,478,245,13,Port_002_00_146668,PORTO RICO,COMERIO,1908.0,GUAYAMA,,
Porto Rico,2,0,245,599,245,13,Port_002_00_146674,PORTO RICO,COROZAL,1301.0,SAN JUAN,,
Porto Rico,2,0,245,636,235,13,Port_002_00_146676,PORTO RICO,CULEBRA,384.0,HUMACAO,,
Porto Rico,2,0,245,709,225,13,Port_002_00_146680,PORTO RICO,DORADO,946.0,ARECIBO,,
Porto Rico,2,0,245,770,245,13,Port_002_00_146683,PORTO RICO,ENSENADA,,MAYAGUEZ,,
Porto Rico,2,0,245,843,245,13,Port_002_00_146686,PORTO RICO,FAJARDO,6086.0,HUMACAO,,
Porto Rico,2,0,245,976,215,13,Port_002_00_146693,PORTO RICO,FORTUNA,,PONCE,,
Porto Rico,2,0,245,1013,245,13,Port_002_00_146695,PORTO RICO,GUAYAMA,8321.0,GUAYAMA,,
Porto Rico,2,0,245,1110,265,13,Port_002_00_146701,PORTO RICO,GUAYANILLA,1141.0,MAYAGUEZ,,
Porto Rico,2,0,245,1159,235,13,Port_002_00_146704,PORTO RICO,GURABO,2230.0,HUMACAO,,
Porto Rico,2,0,245,1208,235,13,Port_002_00_146707,PORTO RICO,HATILLO,599.0,AGUADILLA,,
Porto Rico,2,0,245,1233,245,13,Port_002_00_146709,PORTO RICO,HUMACAO,5159.0,HUMACAO,,
Porto Rico,2,1,868,439,554,28,Port_002_01_146719,PORTO RICO,ISABELA,1268.0,AGUADILLA,,
Porto Rico,2,1,868,506,444,28,Port_002_01_146721,PORTO RICO,JAYUYA,,ARECIBO,,
Porto Rico,2,1,868,551,534,28,Port_002_01_146723,PORTO RICO,JUANA DIAZ,2092.0,PONCE,,
Porto Rico,2,1,868,709,514,28,Port_002_01_146727,PORTO RICO,JUNCOS,4141.0,HUMACAO,,
Porto Rico,2,1,868,799,464,28,Port_002_01_146730,PORTO RICO,LAJAS,720.0,MAYAGUEZ,,
Porto Rico,2,1,868,844,514,28,Port_002_01_146732,PORTO RICO,LARES,2751.0,AGUADILLA,,
Porto Rico,2,1,868,1024,594,28,Port_002_01_146737,PORTO RICO,LAS MARIAS,263.0,AGUADILLA,,
Porto Rico,2,1,868,1136,574,28,Port_002_01_146740,PORTO RICO,LAS PIEDRAS,394.0,HUMACAO,,
Porto Rico,2,1,868,1181,554,28,Port_002_01_146742,PORTO RICO,LUQUILLO,1159.0,HUMACAO,,
Porto Rico,2,1,868,1226,494,28,Port_002_01_146744,PORTO RICO,MANATI,4439.0,ARECIBO,,
Porto Rico,2,1,868,1361,554,28,Port_002_01_146749,PORTO RICO,MARICAO,1732.0,AGUADILLA,,
Porto Rico,2,1,868,1451,614,28,Port_002_01_146752,PORTO RICO,MAYAGUEZ,16563.0,MAYAGUEZ,,
Porto Rico,2,2,1505,379,210,16,Port_002_02_146779,PORTO RICO,MOCA,1585.0,AGUADILLA,,
Porto Rico,2,2,1505,407,210,16,Port_002_02_146781,PORTO RICO,MOROVIS,1063.0,ARECIBO,,
Porto Rico,2,2,1505,435,220,16,Port_002_02_146783,PORTO RICO,NAGUABO,3303.0,HUMACAO,,
Porto Rico,2,2,1505,477,230,16,Port_002_02_146785,PORTO RICO,PATILLAS,2228.0,GUAYAMA,,
Porto Rico,2,2,1505,561,230,16,Port_002_02_146789,PORTO RICO,PENUELAS,1042.0,MAYAGUEZ,,
Porto Rico,2,2,1505,631,180,16,Port_002_02_146792,PORTO RICO,PONCE,35005.0,PONCE,,
Porto Rico,2,2,1505,1471,260,16,Port_002_02_146824,PORTO RICO,QUEBRADILLAS,1224.0,AGUADILLA,,
Porto Rico,2,2,1505,1499,230,16,Port_002_02_146826,PORTO RICO,RIO GRANDE,1843.0,HUMACAO,,
Porto Rico,3,0,115,228,510,20,Port_003_00_146830,PORTO RICO,RIO-PIEDRAS,3084.0,SAN JUAN,,
Porto Rico,3,0,115,688,450,20,Port_003_00_146843,PORTO RICO,SALINAS,1857.0,GUAYAMA,,
Porto Rico,3,0,115,748,650,20,Port_003_00_146845,PORTO RICO,SAN GERMAN,4999.0,MAYAGUEZ,,
Porto Rico,3,0,115,928,600,20,Port_003_00_146851,PORTO RICO,SAN JUAN,48716.0,SAN JUAN,,
Porto Rico,3,2,41,470,488,21,Port_003_02_146932,PORTO RICO,SAN LORENZO,2663.0,HUMACAO,,
Porto Rico,3,2,41,560,528,21,Port_003_02_146935,PORTO RICO,SAN SEBASTIAN,1920.0,AGUADILLA,,
Porto Rico,3,2,41,668,388,21,Port_003_02_146939,PORTO RICO,SANTURCE,,SAN JUAN,,
Porto Rico,3,2,41,884,448,21,Port_003_02_146946,PORTO RICO,TOA BAJA,1759.0,SAN JUAN,,
Porto Rico,3,2,41,938,488,21,Port_003_02_146949,PORTO RICO,TRUJILLO ALTO,573.0,SAN JUAN,,
Porto Rico,3,2,41,974,388,21,Port_003_02_146951,PORTO RICO,UTUADO,3208.0,ARECIBO,,
Porto Rico,3,2,41,1100,448,21,Port_003_02_146955,PORTO RICO,VEGA-ALTA,1667.0,ARECIBO,,
Porto Rico,3,2,41,1136,448,21,Port_003_02_146957,PORTO RICO,VEGA-BAJA,3082.0,ARECIBO,,
Porto Rico,3,2,41,1226,408,21,Port_003_02_146960,PORTO RICO,VIEQUES,3158.0,HUMACAO,,
Porto Rico,3,2,41,1316,408,21,Port_003_02_146963,PORTO RICO,YABUCOA,2816.0,HUMACAO,,
Porto Rico,3,2,41,1424,408,21,Port_003_02_146967,PORTO RICO,YAUCO,6589.0,MAYAGUEZ,,
Rhode Island,1,0,201,2099,562,24,Rhod_001_00_146974,RHODE ISLAND,ADAMSVILLE,475.0,NEWPORT,,
Rhode Island,1,0,201,2274,441,24,Rhod_001_00_146977,RHODE ISLAND,ANTHONY,2000.0,KENT,,
Rhode Island,1,0,201,2451,466,24,Rhod_001_00_146980,RHODE ISLAND,APPONAUG,1290.0,KENT,,
Rhode Island,1,0,201,2658,394,24,Rhod_001_00_146983,RHODE ISLAND,ARCTIC,3100.0,KENT,,
Rhode Island,1,1,823,2142,754,31,Rhod_001_01_146990,RHODE ISLAND,ARNOLD MILLS,186.0,PROVIDENCE,,
Rhode Island,1,1,823,2242,714,31,Rhod_001_01_146992,RHODE ISLAND,ASHAWAY,1400.0,WASHINGTON,,
Rhode Island,1,1,823,2435,714,31,Rhod_001_01_146995,RHODE ISLAND,ASHTON,2107.0,PROVIDENCE,,
Rhode Island,1,1,823,2535,916,62,Rhod_001_01_146997,RHODE ISLAND,AUBURN,1581.0,PROVIDENCE,PROVIDENCE,P.O.
Rhode Island,1,1,823,2728,654,31,Rhod_001_01_147000,RHODE ISLAND,BARRINGTON,2452.0,BRISTOL,,
Rhode Island,1,1,823,2828,754,31,Rhod_001_01_147002,RHODE ISLAND,BLOCK ISLAND,1400.0,NEWPORT,,
Rhode Island,1,2,1470,2011,645,28,Rhod_001_02_147005,RHODE ISLAND,BRADFORD,300.0,WASHINGTON,,
Rhode Island,1,2,1470,2177,525,28,Rhod_001_02_147008,RHODE ISLAND,BRISTOL,8565.0,BRISTOL,,
Rhode Island,1,2,1470,2851,555,28,Rhod_001_02_147019,RHODE ISLAND,BUTTONWOODS,50.0,KENT,,
Rhode Island,2,0,41,229,248,12,Rhod_002_00_147021,RHODE ISLAND,CAROLINA,720.0,WASHINGTON,,
Rhode Island,2,0,41,268,274,12,Rhod_002_00_147023,RHODE ISLAND,CENTERDALE,1800.0,PROVIDENCE,,
Rhode Island,2,0,41,333,303,12,Rhod_002_00_147027,RHODE ISLAND,CENTRAL FALLS,25171.0,PROVIDENCE,,
Rhode Island,2,0,41,905,266,12,Rhod_002_00_147049,RHODE ISLAND,CHEPACHET,1309.0,PROVIDENCE,,
Rhode Island,2,0,41,944,224,12,Rhod_002_00_147051,RHODE ISLAND,CLAYVILLE,,PROVIDENCE,,
Rhode Island,2,0,41,970,192,12,Rhod_002_00_147053,RHODE ISLAND,CONIMICUT,200.0,KENT,,
Rhode Island,2,0,41,1022,303,25,Rhod_002_00_147056,RHODE ISLAND,CRANSTON,25201.0,PROVIDENCE,PROVIDENCE,P.O.
Rhode Island,2,0,41,1139,200,12,Rhod_002_00_147060,RHODE ISLAND,CROMPTON,1800.0,KENT,,
Rhode Island,2,0,41,1178,303,25,Rhod_002_00_147062,RHODE ISLAND,CUMBERLAND HILL,150.0,PROVIDENCE,MANVILLE,R.D.
Rhode Island,2,0,41,1217,248,12,Rhod_002_00_147064,RHODE ISLAND,EAST GREENWICH,3420.0,KENT,,
Rhode Island,2,0,41,1334,303,12,Rhod_002_00_147069,RHODE ISLAND,EAST PROVIDENCE,15808.0,PROVIDENCE,,
Rhode Island,2,1,768,352,375,29,Rhod_002_01_147076,RHODE ISLAND,EAST PROVIDENCE CENTER,300.0,PROVIDENCE,EAST PROVIDENCE,P.O.
Rhode Island,2,1,768,421,375,29,Rhod_002_01_147078,RHODE ISLAND,EDGEWOOD,,PROVIDENCE,PROVIDENCE,P.O.
Rhode Island,2,1,768,476,375,15,Rhod_002_01_147080,RHODE ISLAND,ESMOND,500.0,PROVIDENCE,,
Rhode Island,2,1,768,545,375,15,Rhod_002_01_147083,RHODE ISLAND,FISKEVILLE,876.0,PROVIDENCE,,
Rhode Island,2,1,768,586,375,15,Rhod_002_01_147085,RHODE ISLAND,GEORGIAVILLE,1000.0,PROVIDENCE,,
Rhode Island,2,1,768,627,375,29,Rhod_002_01_147087,RHODE ISLAND,GRANITEVILLE,,PROVIDENCE,HARRISVILLE,P.O.
Rhode Island,2,1,768,682,375,15,Rhod_002_01_147089,RHODE ISLAND,GREENE,830.0,KENT,,
Rhode Island,2,1,768,737,375,15,Rhod_002_01_147092,RHODE ISLAND,HARMONY,64.0,PROVIDENCE,,
Rhode Island,2,1,768,778,375,15,Rhod_002_01_147094,RHODE ISLAND,HARRISVILLE,1531.0,PROVIDENCE,,
Rhode Island,2,1,768,806,375,15,Rhod_002_01_147096,RHODE ISLAND,HILLSGROVE,1200.0,KENT,,
Rhode Island,2,1,768,847,375,15,Rhod_002_01_147098,RHODE ISLAND,HOPE VALLEY,1311.0,WASHINGTON,,
Rhode Island,2,1,768,875,375,15,Rhod_002_01_147100,RHODE ISLAND,HOWARD,400.0,PROVIDENCE,,
Rhode Island,2,1,768,1192,375,15,Rhod_002_01_147111,RHODE ISLAND,JAMESTOWN,1175.0,NEWPORT,,
Rhode Island,2,1,768,1261,375,29,Rhod_002_01_147114,RHODE ISLAND,LAKEWOOD,307.0,KENT,PROVIDENCE,P.O.
Rhode Island,2,1,768,1316,375,15,Rhod_002_01_147116,RHODE ISLAND,LIPPITT,,KENT,PHENIX,P.O.
Rhode Island,2,1,768,1357,375,15,Rhod_002_01_147118,RHODE ISLAND,LITTLE COMPTON,1276.0,NEWPORT,,
Rhode Island,2,1,768,1399,375,15,Rhod_002_01_147120,RHODE ISLAND,LONGMEADOW,,KENT,,
Rhode Island,2,1,768,1426,375,15,Rhod_002_01_147122,RHODE ISLAND,LONSDALE,4500.0,PROVIDENCE,,
Rhode Island,2,2,1405,302,550,18,Rhod_002_02_147127,RHODE ISLAND,MANVILLE,5000.0,PROVIDENCE,,
Rhode Island,2,2,1405,362,550,18,Rhod_002_02_147130,RHODE ISLAND,MAPLEVILLE,607.0,PROVIDENCE,,
Rhode Island,2,2,1405,407,350,18,Rhod_002_02_147132,RHODE ISLAND,NATICK,2325.0,KENT,,
Rhode Island,2,2,1405,452,500,18,Rhod_002_02_147134,RHODE ISLAND,NEWPORT,29631.0,NEWPORT,,
Rhode Island,3,0,205,503,775,47,Rhod_003_00_147175,RHODE ISLAND,NORTH PROVIDENCE,,PROVIDENCE,PROVIDENCE,P.O.
Rhode Island,3,0,205,603,775,22,Rhod_003_00_147177,RHODE ISLAND,NORTH SCITUATE,1060.0,PROVIDENCE,,
Rhode Island,3,0,205,778,775,22,Rhod_003_00_147181,RHODE ISLAND,NORTH SMITHFIELD,2805.0,PROVIDENCE,,
Rhode Island,3,0,205,853,775,47,Rhod_003_00_147183,RHODE ISLAND,NORTH TIVERTON,1650.0,NEWPORT,TIVERTON,P.O.
Rhode Island,3,0,205,928,775,22,Rhod_003_00_147185,RHODE ISLAND,OAK LAWN,101.0,PROVIDENCE,,
Rhode Island,3,0,205,1003,775,22,Rhod_003_00_147187,RHODE ISLAND,PASCOAG,2010.0,PROVIDENCE,,
Rhode Island,3,0,205,1153,775,22,Rhod_003_00_147192,RHODE ISLAND,PAWTUCKET,58156.0,PROVIDENCE,,
Rhode Island,3,1,51,1226,268,18,Rhod_003_01_147246,RHODE ISLAND,PHENIX,2194.0,KENT,,
Rhode Island,3,1,51,1350,498,34,Rhod_003_01_147250,RHODE ISLAND,PHILLIPSDALE,700.0,PROVIDENCE,PROVIDENCE,P.O.
Rhode Island,3,1,51,1410,388,18,Rhod_003_01_147252,RHODE ISLAND,PORTSMOUTH,2681.0,NEWPORT,,
Rhode Island,3,1,51,1486,458,18,Rhod_003_01_147255,RHODE ISLAND,PROVIDENCE,250025.0,PROVIDENCE,,
Rhode Island,7,0,385,1264,596,33,Rhod_007_00_147695,RHODE ISLAND,QUONOCHONTAUG,63.0,WASHINGTON,WESTERLY,R.D.
Rhode Island,7,0,385,1298,385,21,Rhod_007_00_147697,RHODE ISLAND,RIVER POINT,2000.0,KENT,,
Rhode Island,7,1,1057,262,240,15,Rhod_007_01_147701,RHODE ISLAND,RIVERSIDE,1271.0,PROVIDENCE,,
Rhode Island,7,1,1057,427,220,15,Rhod_007_01_147707,RHODE ISLAND,RUMFORD,62.0,LITCHFIELD,,
Rhode Island,7,1,1057,472,250,15,Rhod_007_01_147709,RHODE ISLAND,SAYLESVILLE,1500.0,PROVIDENCE,,
Rhode Island,7,1,1057,547,240,15,Rhod_007_01_147712,RHODE ISLAND,SHANNOCK,300.0,WASHINGTON,,
Rhode Island,7,1,1057,577,250,15,Rhod_007_01_147714,RHODE ISLAND,SLATERSVILLE,1500.0,PROVIDENCE,,
Rhode Island,7,1,1057,622,220,15,Rhod_007_01_147716,RHODE ISLAND,SLOCUM,215.0,WASHINGTON,,
Rhode Island,7,1,1057,682,240,15,Rhod_007_01_147719,RHODE ISLAND,THORNTON,700.0,PROVIDENCE,,
Rhode Island,7,1,1057,712,220,15,Rhod_007_01_147721,RHODE ISLAND,TIVERTON,4032.0,NEWPORT,,
Rhode Island,7,1,1057,802,250,15,Rhod_007_01_147725,RHODE ISLAND,USQUEPAUGH,150.0,WASHINGTON,,
Rhode Island,7,1,1057,847,280,15,Rhod_007_01_147727,RHODE ISLAND,VALLEY FALLS,3318.0,PROVIDENCE,,
Rhode Island,7,1,1057,967,250,15,Rhod_007_01_147733,RHODE ISLAND,WAKEFIELD,2170.0,WASHINGTON,,
Rhode Island,7,1,1057,1177,240,15,Rhod_007_01_147743,RHODE ISLAND,WALLUM LAKE,50.0,PROVIDENCE,,
Rhode Island,7,1,1057,1267,220,15,Rhod_007_01_147747,RHODE ISLAND,WARREN,6585.0,BRISTOL,,
Rhode Island,7,1,1057,1567,220,15,Rhod_007_01_147760,RHODE ISLAND,WASHINGTON,800.0,KENT,,
Rhode Island,7,2,1703,253,318,15,Rhod_007_02_147763,RHODE ISLAND,WATCH HILL,191.0,WASHINGTON,,
Rhode Island,7,2,1703,296,318,15,Rhod_007_02_147765,RHODE ISLAND,WESTERLY,8006.0,WASHINGTON,,
Rhode Island,7,2,1703,773,318,15,Rhod_007_02_147784,RHODE ISLAND,WEST KINGSTON,187.0,WASHINGTON,,
Rhode Island,7,2,1703,815,318,15,Rhod_007_02_147786,RHODE ISLAND,WICKFORD,1050.0,WASHINGTON,,
Rhode Island,7,2,1703,899,318,15,Rhod_007_02_147790,RHODE ISLAND,WOODVILLE,250.0,WASHINGTON,,
Rhode Island,7,2,1703,941,318,15,Rhod_007_02_147792,RHODE ISLAND,WOONSOCKET,43355.0,PROVIDENCE,,
Rhode Island,8,2,1411,701,544,20,Rhod_008_02_147831,RHODE ISLAND,WYOMING,500.0,WASHINGTON,,
South Carolina,1,0,92,1549,370,20,Sout_001_00_147835,SOUTH CAROLINA,ABBEVILLE,4459.0,ABBEVILLE,,
South Carolina,1,0,92,1969,385,20,Sout_001_00_147848,SOUTH CAROLINA,ADAMS RUN,200.0,CHARLESTON,,
South Carolina,1,0,92,2037,265,20,Sout_001_00_147850,SOUTH CAROLINA,AIKEN,3911.0,AIKEN,,
South Carolina,1,0,92,2349,370,20,Sout_001_00_147859,SOUTH CAROLINA,ALLENDALE,1453.0,BARNWELL,,
South Dakota,1,0,408,2142,382,26,Sout_001_00_149622,SOUTH DAKOTA,ABERDEEN,14510.0,BROWN,,
South Carolina,1,1,777,1619,684,24,Sout_001_01_147867,SOUTH CAROLINA,ANDERSON,11845.0,ANDERSON,,
South Carolina,1,2,1421,2236,520,20,Sout_001_02_147901,SOUTH CAROLINA,ANDREWS,40.0,GEORGETOWN,,
South Carolina,1,2,1421,2403,550,20,Sout_001_02_147906,SOUTH CAROLINA,ANTREVILLE,100.0,ABBEVILLE,,
South Dakota,1,2,1744,2540,484,33,Sout_001_02_149648,SOUTH DAKOTA,ALCESTER,409.0,UNION,,
South Dakota,1,2,1744,2728,586,33,Sout_001_02_149652,SOUTH DAKOTA,ALEXANDRIA,955.0,HANSON,,
South Dakota,1,2,1744,2906,500,33,Sout_001_02_149655,SOUTH DAKOTA,ALPENA,417.0,JERAULD,,
South Carolina,2,0,340,245,180,15,Sout_002_00_147909,SOUTH CAROLINA,AYNOR,25.0,HORRY,,
South Carolina,2,0,340,315,250,15,Sout_002_00_147912,SOUTH CAROLINA,BALLENTINE,60.0,RICHLAND,,
South Carolina,2,0,340,357,250,15,Sout_002_00_147914,SOUTH CAROLINA,BAMBERG,1937.0,BAMBERG,,
South Carolina,2,0,340,511,250,15,Sout_002_00_147921,SOUTH CAROLINA,BARKSDALE,30.0,LAURENS,,
South Carolina,2,0,340,539,250,15,Sout_002_00_147923,SOUTH CAROLINA,BARNWELL,1324.0,BARNWELL,,
South Carolina,2,0,340,721,250,15,Sout_002_00_147930,SOUTH CAROLINA,BATESBURG,1995.0,LEXINGTON,,
South Carolina,2,0,340,875,180,15,Sout_002_00_147937,SOUTH CAROLINA,BATH,500.0,AIKEN,,
South Carolina,2,0,340,903,250,15,Sout_002_00_147939,SOUTH CAROLINA,BEAUFORT,2486.0,BEAUFORT,,
South Carolina,2,0,340,1043,250,15,Sout_002_00_147946,SOUTH CAROLINA,BELTON,1652.0,ANDERSON,,
South Carolina,2,0,340,1211,300,15,Sout_002_00_147954,SOUTH CAROLINA,BENNETTSVILLE,2646.0,MARLBORO,,
South Carolina,2,0,340,1407,380,29,Sout_002_00_147962,SOUTH CAROLINA,BENSON,35.0,WILLIAMSBURG,KINGSTREE,R.D.
South Carolina,2,0,340,1463,250,15,Sout_002_00_147964,SOUTH CAROLINA,BETHUNE,317.0,KERSHAW,,
South Dakota,2,0,108,257,345,18,Sout_002_00_149658,SOUTH DAKOTA,ANDOVER,446.0,DAY,,
South Dakota,2,0,108,323,515,18,Sout_002_00_149661,SOUTH DAKOTA,ARDMORE,146.0,FALL RIVER,,
South Dakota,2,0,108,356,535,18,Sout_002_00_149663,SOUTH DAKOTA,ARLINGTON,791.0,KINGSBURY,,
South Dakota,2,0,108,439,465,18,Sout_002_00_149666,SOUTH DAKOTA,ARMOUR,968.0,DOUGLAS,,
South Dakota,2,0,108,572,345,18,Sout_002_00_149671,SOUTH DAKOTA,ARPAN,,BUTTE,,
South Dakota,2,0,108,622,485,18,Sout_002_00_149673,SOUTH DAKOTA,ARTESIAN,583.0,SANBORN,,
South Dakota,2,0,108,672,385,18,Sout_002_00_149676,SOUTH DAKOTA,ASHTON,430.0,SPINK,,
South Dakota,2,0,108,722,485,18,Sout_002_00_149678,SOUTH DAKOTA,AURORA,236.0,BROOKINGS,,
South Dakota,2,0,108,772,445,18,Sout_002_00_149680,SOUTH DAKOTA,AVON,451.0,BON HOMME,,
South Dakota,2,0,108,856,535,18,Sout_002_00_149683,SOUTH DAKOTA,BELLEFOURCHE,1352.0,BUTTE,,
South Dakota,2,0,108,973,485,18,Sout_002_00_149688,SOUTH DAKOTA,BELVIDERE,150.0,JACKSON,,
South Dakota,2,0,108,1023,485,18,Sout_002_00_149690,SOUTH DAKOTA,BERESFORD,1117.0,UNION,,
South Dakota,2,0,108,1157,515,18,Sout_002_00_149695,SOUTH DAKOTA,BIGSTONE CITY,551.0,GRANT,,
South Dakota,2,0,108,1190,465,18,Sout_002_00_149697,SOUTH DAKOTA,BIJOU HILLS,100.0,BRULE,,
South Dakota,2,0,108,1223,415,18,Sout_002_00_149699,SOUTH DAKOTA,BISON,275.0,PERKINS,,
South Dakota,2,0,108,1273,485,18,Sout_002_00_149701,SOUTH DAKOTA,BONESTEEL,563.0,GREGORY,,
South Dakota,2,0,108,1340,465,18,Sout_002_00_149703,SOUTH DAKOTA,BOWDLE,671.0,EDMUNDS,,
South Dakota,2,0,108,1457,415,18,Sout_002_00_149707,SOUTH DAKOTA,BRADLEY,351.0,CLARK,,
South Dakota,2,0,108,1507,435,18,Sout_002_00_149709,SOUTH DAKOTA,BRENTFORD,425.0,SPINK,,
South Dakota,2,0,108,1557,515,18,Sout_002_00_149711,SOUTH DAKOTA,BRIDGEWATER,934.0,McCOOK,,
South Dakota,2,0,108,1607,345,18,Sout_002_00_149713,SOUTH DAKOTA,BRISTOL,444.0,DAY,,
South Carolina,2,1,1033,245,385,21,Sout_002_01_147967,SOUTH CAROLINA,BINGHAM,196.0,DILLON,,
South Carolina,2,1,1033,285,415,21,Sout_002_01_147969,SOUTH CAROLINA,BISHOPVILLE,1659.0,LEE,,
South Carolina,2,1,1033,625,550,21,Sout_002_01_147979,SOUTH CAROLINA,BLACKSBURG,1119.0,CHEROKEE,,
South Carolina,2,1,1033,785,480,21,Sout_002_01_147985,SOUTH CAROLINA,BLACKSTOCK,192.0,CHESTER,,
South Carolina,2,1,1033,845,550,21,Sout_002_01_147987,SOUTH CAROLINA,BLACKVILLE,1278.0,BARNWELL,,
South Carolina,2,1,1033,965,450,21,Sout_002_01_147991,SOUTH CAROLINA,BLANEY,116.0,KERSHAW,,
South Carolina,2,1,1033,1025,500,21,Sout_002_01_147993,SOUTH CAROLINA,BLENHEIM,228.0,MARLBORO,,
