publication,page_number,column,entryType,full_text,x,y,width,height,entry_id,state_name
Oklahoma,15,2,CITY,"PERKINS, 603, PAYNE",1478,1485,400,18,Okla_015_02_130024,OKLAHOMA
Oklahoma,15,2,CITY,"PERRY, 3,133, NOBLE",1478,1549,400,18,Okla_015_02_130027,OKLAHOMA
Oklahoma,15,2,CITY,"PHILLIPS, 680, COAL",1478,1709,400,18,Okla_015_02_130034,OKLAHOMA
Oklahoma,16,0,CITY,"PICHER, -, OTTAWA",218,258,215,15,Okla_016_00_130036,OKLAHOMA
Oklahoma,16,0,CITY,"PIEDMONT, 255, CANADIAN",218,342,350,15,Okla_016_00_130040,OKLAHOMA
Oklahoma,16,0,CITY,"PITTSBURG, 400, PITTSBURG",218,410,380,15,Okla_016_00_130044,OKLAHOMA
Oklahoma,16,0,CITY,"PLATTER, 100, BRYAN",218,465,300,15,Okla_016_00_130047,OKLAHOMA
Oklahoma,16,0,CITY,"POARCH (CARTER P.O.), 56, BECKHAM",218,493,515,15,Okla_016_00_130049,OKLAHOMA
Oklahoma,16,0,CITY,"POCASSET, 420, GRADY",218,521,350,15,Okla_016_00_130051,OKLAHOMA
Oklahoma,16,0,CITY,"PONCA CITY, 2,521, KAY",218,590,350,15,Okla_016_00_130055,OKLAHOMA
Oklahoma,16,0,CITY,"PONDCREEK, 1,113, GRANT",218,783,350,15,Okla_016_00_130064,OKLAHOMA
Oklahoma,16,0,CITY,"POOLEVILLE, 150, CARTER",218,949,350,15,Okla_016_00_130072,OKLAHOMA
Oklahoma,16,0,CITY,"PORTER, 637, WAGONER",218,991,350,15,Okla_016_00_130074,OKLAHOMA
Oklahoma,16,0,CITY,"PORUM, 548, MUSKOGEE",218,1088,350,15,Okla_016_00_130079,OKLAHOMA
Oklahoma,16,0,CITY,"POTEAU, 1,830, LE FLORE",218,1157,380,15,Okla_016_00_130083,OKLAHOMA
Oklahoma,16,0,CITY,"POWELL (LEBANON P.O.), 100, MARSHALL",218,1365,515,29,Okla_016_00_130094,OKLAHOMA
Oklahoma,16,0,CITY,"PRAGUE, 1,025, LINCOLN",218,1407,380,15,Okla_016_00_130096,OKLAHOMA
Oklahoma,16,1,CITY,"PRESTON, 450, OKMULGEE",844,273,414,18,Okla_016_01_130103,OKLAHOMA
Oklahoma,16,1,CITY,"PROCTOR, 44, ADAIR",844,311,368,18,Okla_016_01_130105,OKLAHOMA
Oklahoma,16,1,CITY,"PRYOR, 1,798, MAYES",844,368,390,18,Okla_016_01_130107,OKLAHOMA
Oklahoma,16,1,CITY,"PURCELL, 2,740, McCLAIN",844,691,430,18,Okla_016_01_130117,OKLAHOMA
Oklahoma,16,1,CITY,"PURDY, 200, GARVIN",844,862,350,18,Okla_016_01_130123,OKLAHOMA
Oklahoma,16,1,CITY,"PUTNAM, 310, DEWEY",844,919,350,18,Okla_016_01_130125,OKLAHOMA
Oklahoma,16,1,CITY,"QUAPAW, 250, OTTAWA",844,957,380,18,Okla_016_01_130127,OKLAHOMA
Oklahoma,16,1,CITY,"QUAY, 215, PAWNEE",844,1090,350,18,Okla_016_01_130131,OKLAHOMA
Oklahoma,16,1,CITY,"QUINLAN, 355, WOODWARD",844,1147,450,18,Okla_016_01_130133,OKLAHOMA
Oklahoma,16,1,CITY,"QUINTON, 697, PITTSBURG",844,1204,450,18,Okla_016_01_130135,OKLAHOMA
Oklahoma,16,1,CITY,"RALSTON, 597, PAWNEE",844,1375,380,18,Okla_016_01_130141,OKLAHOMA
Oklahoma,16,1,CITY,"RAMONA, 725, WASHINGTON",844,1527,480,18,Okla_016_01_130147,OKLAHOMA
Oklahoma,16,1,CITY,"RANDLETT, 574, COTTON",844,1622,400,18,Okla_016_01_130151,OKLAHOMA
Oklahoma,16,1,CITY,"RANKIN, 120, ROGER MILLS",844,1698,450,18,Okla_016_01_130155,OKLAHOMA
Oklahoma,16,1,CITY,"RATTAN, -, PUSHMATAHA",844,1755,450,18,Okla_016_01_130157,OKLAHOMA
Oklahoma,16,1,CITY,"RAVIA, 556, JOHNSTON",844,1793,400,18,Okla_016_01_130159,OKLAHOMA
Oklahoma,16,1,CITY,"REAGAN, 200, JOHNSTON",844,1850,400,18,Okla_016_01_130162,OKLAHOMA
Oklahoma,16,1,CITY,"REDBIRD, 140, WAGONER",844,1888,400,18,Okla_016_01_130164,OKLAHOMA
Oklahoma,16,1,CITY,"REDLAND, 50, SEQUOYAH",844,1945,400,18,Okla_016_01_130166,OKLAHOMA
Oklahoma,16,2,CITY,"RED OAK, 398, LATIMER",1486,260,310,18,Okla_016_02_130168,OKLAHOMA
Oklahoma,16,2,CITY,"REDROCK, 378, NOBLE",1486,322,310,18,Okla_016_02_130172,OKLAHOMA
Oklahoma,16,2,CITY,"REED, 200, GREER",1486,399,260,18,Okla_016_02_130175,OKLAHOMA
Oklahoma,16,2,CITY,"RENFROW, 207, GRANT",1486,508,300,18,Okla_016_02_130179,OKLAHOMA
Oklahoma,16,2,CITY,"RENTIESVILLE, 411, McINTOSH",1486,539,420,18,Okla_016_02_130181,OKLAHOMA
Oklahoma,16,2,CITY,"RICHLAND, 140, CANADIAN",1486,616,360,18,Okla_016_02_130184,OKLAHOMA
Oklahoma,16,2,CITY,"RICHMOND, 26, WOODWARD",1486,647,360,18,Okla_016_02_130186,OKLAHOMA
Oklahoma,16,2,CITY,"RINGLING, -, JEFFERSON",1486,709,360,18,Okla_016_02_130189,OKLAHOMA
Oklahoma,16,2,CITY,"RINGWOOD, 271, MAJOR",1486,833,360,18,Okla_016_02_130195,OKLAHOMA
Oklahoma,16,2,CITY,"RIPLEY, 368, PAYNE",1486,942,300,18,Okla_016_02_130201,OKLAHOMA
Oklahoma,16,2,CITY,"ROBBERSON (TUSSY P.O.), 100, GARVIN",1486,973,540,18,Okla_016_02_130203,OKLAHOMA
Oklahoma,16,2,CITY,"ROBERTA, 50, BRYAN",1486,1004,300,18,Okla_016_02_130205,OKLAHOMA
Oklahoma,16,2,CITY,"ROCKY, 378, WASHITA",1486,1081,360,18,Okla_016_02_130208,OKLAHOMA
Oklahoma,16,2,CITY,"ROFF, 1,044, PONTOTOC",1486,1128,360,18,Okla_016_02_130210,OKLAHOMA
Oklahoma,16,2,CITY,"ROLAND, 228, SEQUOYAH",1486,1221,360,18,Okla_016_02_130214,OKLAHOMA
Oklahoma,16,2,CITY,"ROLL, 130, ROGER MILLS",1486,1252,360,18,Okla_016_02_130216,OKLAHOMA
Oklahoma,16,2,CITY,"ROMULUS, 219, POTTAWATOMIE",1486,1298,480,18,Okla_016_02_130219,OKLAHOMA
Oklahoma,16,2,CITY,"ROOSEVELT, 298, KIOWA",1486,1329,360,18,Okla_016_02_130221,OKLAHOMA
Oklahoma,16,2,CITY,"ROSE, -, MAYES",1486,1422,240,18,Okla_016_02_130225,OKLAHOMA
Oklahoma,16,2,CITY,"ROSSTON, -, HARPER",1486,1453,300,18,Okla_016_02_130227,OKLAHOMA
Oklahoma,16,2,CITY,"ROW, 95, DELAWARE",1486,1500,300,18,Okla_016_02_130229,OKLAHOMA
Oklahoma,16,2,CITY,"RUFE, 10, McCURTAIN",1486,1531,300,18,Okla_016_02_130231,OKLAHOMA
Oklahoma,17,0,CITY,"RUSH SPRINGS, 823, GRADY",236,258,485,16,Okla_017_00_130233,OKLAHOMA
Oklahoma,17,0,CITY,"RUSK (FAIRVIEW P.O.), 170, MAJOR",236,363,645,16,Okla_017_00_130239,OKLAHOMA
Oklahoma,17,0,CITY,"RUSSELLVILLE, 45, PITTSBURG",236,393,535,16,Okla_017_00_130241,OKLAHOMA
Oklahoma,17,0,CITY,"RUSSET, 25, JOHNSTON",236,423,435,16,Okla_017_00_130243,OKLAHOMA
Oklahoma,17,0,CITY,"RYAN, 1,207, JEFFERSON",236,453,475,16,Okla_017_00_130245,OKLAHOMA
Oklahoma,17,0,CITY,"SACRED HEART, 80, POTTAWATOMIE",236,558,685,16,Okla_017_00_130250,OKLAHOMA
Oklahoma,17,0,CITY,"SALINA, 250, MAYES",236,588,415,16,Okla_017_00_130252,OKLAHOMA
Oklahoma,17,0,CITY,"SALLISAW, 2,479, SEQUOYAH",236,648,535,16,Okla_017_00_130256,OKLAHOMA
Oklahoma,17,0,CITY,"SAND SPRING, -, TULSA",236,858,485,16,Okla_017_00_130266,OKLAHOMA
Oklahoma,17,0,CITY,"SAPULPA, 12,180, CREEK",236,978,485,16,Okla_017_00_130272,OKLAHOMA
Oklahoma,17,1,CITY,"SASAKWA, 241, SEMINOLE",54,164,318,14,Okla_017_01_130298,OKLAHOMA
Oklahoma,17,1,CITY,"SAVANNA, 200, PITTSBURG",54,216,328,14,Okla_017_01_130301,OKLAHOMA
Oklahoma,17,1,CITY,"SAWYER, 100, CHOCTAW",54,255,298,14,Okla_017_01_130304,OKLAHOMA
Oklahoma,17,1,CITY,"SAYRE, 1,881, BECKHAM",54,294,308,14,Okla_017_01_130307,OKLAHOMA
Oklahoma,17,1,CITY,"SCIPIO, 300, PITTSBURG",54,411,308,14,Okla_017_01_130313,OKLAHOMA
Oklahoma,17,1,CITY,"SEILING, 352, DEWEY",54,450,278,14,Okla_017_01_130316,OKLAHOMA
Oklahoma,17,1,CITY,"SEMINOLE, 476, SEMINOLE",54,489,318,14,Okla_017_01_130319,OKLAHOMA
Oklahoma,17,1,CITY,"SENTINEL, 857, WASHITA",54,593,318,14,Okla_017_01_130324,OKLAHOMA
Oklahoma,17,1,CITY,"SEWARD, 159, LOGAN",54,697,268,14,Okla_017_01_130330,OKLAHOMA
Oklahoma,17,1,CITY,"SHADY POINT, 100, LE FLORE",54,749,358,14,Okla_017_01_130333,OKLAHOMA
Oklahoma,17,1,CITY,"SHAMROCK, -, CREEK",54,775,268,14,Okla_017_01_130335,OKLAHOMA
Oklahoma,17,1,CITY,"SHARON, -, WOODWARD",54,814,288,14,Okla_017_01_130338,OKLAHOMA
Oklahoma,17,1,CITY,"SHATTUCK, 1,231, ELLIS",54,853,308,14,Okla_017_01_130340,OKLAHOMA
Oklahoma,17,1,CITY,"SHAWNEE, 17,225, POTTAWATOMIE",54,931,414,14,Okla_017_01_130344,OKLAHOMA
Oklahoma,17,2,CITY,"SHULTS, 30, McCURTAIN",1504,903,188,12,Okla_017_02_130378,OKLAHOMA
Oklahoma,17,2,CITY,"SICKLES, 55, CADDO",1504,923,148,12,Okla_017_02_130380,OKLAHOMA
Oklahoma,17,2,CITY,"SILO, 152, BRYAN",1504,953,148,12,Okla_017_02_130382,OKLAHOMA
Oklahoma,17,2,CITY,"SINNETT (R.D. KEYSTONE), 80, PAWNEE",1504,973,288,22,Okla_017_02_130384,OKLAHOMA
Oklahoma,17,2,CITY,"SKEDEE, 289, PAWNEE",1504,1013,172,12,Okla_017_02_130386,OKLAHOMA
Oklahoma,17,2,CITY,"SKIATOOK, 606, TULSA",1504,1043,172,12,Okla_017_02_130388,OKLAHOMA
Oklahoma,17,2,CITY,"SMITHVILLE, 65, McCURTAIN",1504,1083,204,12,Okla_017_02_130392,OKLAHOMA
Oklahoma,17,2,CITY,"SNYDER, 1,122, KIOWA",1504,1103,180,12,Okla_017_02_130394,OKLAHOMA
Oklahoma,18,0,CITY,"SOPER, 233, CHOCTAW",318,304,358,18,Okla_018_00_130402,OKLAHOMA
Oklahoma,18,0,CITY,"SOUTH COFFEYVILLE, 196, NOWATA",318,428,580,18,Okla_018_00_130408,OKLAHOMA
Oklahoma,18,0,CITY,"SPARKS, 421, LINCOLN",318,492,380,18,Okla_018_00_130411,OKLAHOMA
Oklahoma,18,0,CITY,"SPENCER, 173, OKLAHOMA",318,556,450,18,Okla_018_00_130415,OKLAHOMA
Oklahoma,18,0,CITY,"SPENCERVILLE, 30, CHOCTAW",318,608,500,18,Okla_018_00_130418,OKLAHOMA
Oklahoma,18,0,CITY,"SPERRY, 20, TULSA",318,648,350,18,Okla_018_00_130420,OKLAHOMA
Oklahoma,18,0,CITY,"SPIRO, 1,173, LE FLORE",318,676,450,18,Okla_018_00_130422,OKLAHOMA
Oklahoma,18,0,CITY,"SPRINGER, 300, CARTER",318,836,450,18,Okla_018_00_130430,OKLAHOMA
Oklahoma,18,0,CITY,"STERLING, 276, COMANCHE",318,900,500,18,Okla_018_00_130434,OKLAHOMA
Oklahoma,18,0,CITY,"STIDHAM, 116, McINTOSH",318,928,450,18,Okla_018_00_130436,OKLAHOMA
Oklahoma,18,0,CITY,"STIGLER, 1,583, HASKELL",318,956,480,18,Okla_018_00_130438,OKLAHOMA
Oklahoma,18,0,CITY,"STILLWATER, 3,444, PAYNE",318,1176,550,18,Okla_018_00_130448,OKLAHOMA
Oklahoma,18,1,CITY,"STILWELL, 1,039, ADAIR",960,370,500,20,Okla_018_01_130465,OKLAHOMA
Oklahoma,18,1,CITY,"STONEWALL, 434, PONTOTOC",960,568,550,20,Okla_018_01_130471,OKLAHOMA
Oklahoma,18,1,CITY,"STRANG, -, MAYES",960,694,400,20,Okla_018_01_130476,OKLAHOMA
Oklahoma,18,1,CITY,"STRATFORD, 685, GARVIN",960,802,550,20,Okla_018_01_130480,OKLAHOMA
Oklahoma,18,1,CITY,"STRINGTOWN, 225, ATOKA",960,892,550,20,Okla_018_01_130484,OKLAHOMA
Oklahoma,18,1,CITY,"STRONG CITY, -, ROGER MILLS",960,946,650,20,Okla_018_01_130486,OKLAHOMA
Oklahoma,18,1,CITY,"STROUD, 1,220, LINCOLN",960,1000,550,20,Okla_018_01_130488,OKLAHOMA
Oklahoma,18,1,CITY,"STUART, 290, HUGHES",960,1162,500,20,Okla_018_01_130494,OKLAHOMA
Oklahoma,18,1,CITY,"SUGDEN, 321, JEFFERSON",960,1198,550,20,Okla_018_01_130496,OKLAHOMA
Oklahoma,18,1,CITY,"SULPHUR, 3,684, MURRAY",960,1234,550,20,Okla_018_01_130498,OKLAHOMA
Oklahoma,18,1,CITY,"SUPPLY, 136, WOODWARD",960,1684,550,20,Okla_018_01_130515,OKLAHOMA
Oklahoma,18,1,CITY,"SURPRISE (R.D., LOGAN), 55, BEAVER",960,1846,800,20,Okla_018_01_130520,OKLAHOMA
Oklahoma,18,1,CITY,"SWEETWATER, 85, ROGER MILLS",960,1882,650,20,Okla_018_01_130522,OKLAHOMA
Oklahoma,18,2,CITY,"SWINK, 300, CHOCTAW",1605,259,385,15,Okla_018_02_130524,OKLAHOMA
Oklahoma,18,2,CITY,"TAHLEQUAH, 2,891, CHEROKEE",1605,289,485,15,Okla_018_02_130526,OKLAHOMA
Oklahoma,18,2,CITY,"TALALA, 340, ROGERS",1605,484,365,15,Okla_018_02_130534,OKLAHOMA
Oklahoma,18,2,CITY,"TALIHINA, 491, LE FLORE",1605,514,415,15,Okla_018_02_130536,OKLAHOMA
Oklahoma,18,2,CITY,"TALOGA, 468, DEWEY",1605,634,365,15,Okla_018_02_130541,OKLAHOMA
Oklahoma,18,2,CITY,"TAMAHA, 498, HASKELL",1605,709,395,15,Okla_018_02_130544,OKLAHOMA
Oklahoma,18,2,CITY,"TANGIER, 300, WOODWARD",1605,754,435,15,Okla_018_02_130547,OKLAHOMA
Oklahoma,18,2,CITY,"TAR RIVER, -, OTTAWA",1605,784,395,15,Okla_018_02_130549,OKLAHOMA
Oklahoma,18,2,CITY,"TAUPA (LAWTON P.O.), 25, COMANCHE",1605,859,545,15,Okla_018_02_130553,OKLAHOMA
Oklahoma,18,2,CITY,"TECUMSEH, 1,626, POTTAWATOMIE",1605,889,545,15,Okla_018_02_130555,OKLAHOMA
Oklahoma,18,2,CITY,"TEMPLE, 852, COTTON",1605,1054,365,15,Okla_018_02_130562,OKLAHOMA
Oklahoma,18,2,CITY,"TERLTON, 250, PAWNEE",1605,1174,395,15,Okla_018_02_130567,OKLAHOMA
Oklahoma,18,2,CITY,"TERRAL, 573, JEFFERSON",1605,1264,415,15,Okla_018_02_130571,OKLAHOMA
Oklahoma,18,2,CITY,"TEXANNA, 372, McINTOSH",1605,1309,415,15,Okla_018_02_130574,OKLAHOMA
Oklahoma,18,2,CITY,"TEXHOMA, 372, TEXAS",1605,1339,365,15,Okla_018_02_130576,OKLAHOMA
Oklahoma,18,2,CITY,"TEXOLA, 361, BECKHAM",1605,1414,395,15,Okla_018_02_130580,OKLAHOMA
Oklahoma,18,2,CITY,"THACKERVILLE, 154, LOVE",1605,1459,415,15,Okla_018_02_130582,OKLAHOMA
Oklahoma,18,2,CITY,"THOMAS, 1,371, CUSTER",1605,1504,415,15,Okla_018_02_130585,OKLAHOMA
Oklahoma,19,0,CITY,"TIAWAH, 80, ROGERS",230,243,230,15,Okla_019_00_130590,OKLAHOMA
Oklahoma,19,0,CITY,"TIPTON, 441, TILLMAN",230,273,230,15,Okla_019_00_130592,OKLAHOMA
Oklahoma,19,0,CITY,"TISHOMINGO, 1,408, JOHNSTON",230,393,300,15,Okla_019_00_130597,OKLAHOMA
Oklahoma,19,0,CITY,"TONKAWA, 1,776, KAY",230,543,200,15,Okla_019_00_130603,OKLAHOMA
Oklahoma,19,0,CITY,"TRAIL, 60, DEWEY",230,663,180,15,Okla_019_00_130608,OKLAHOMA
Oklahoma,19,0,CITY,"TRIBBEY, 280, POTTAWATOMIE",230,708,300,15,Okla_019_00_130610,OKLAHOMA
Oklahoma,19,0,CITY,"TRYON, 176, LINCOLN",230,753,200,15,Okla_019_00_130613,OKLAHOMA
Oklahoma,19,0,CITY,"TULSA, 28,240, TULSA",230,798,250,15,Okla_019_00_130615,OKLAHOMA
Oklahoma,20,0,CITY,"TUPELO, 387, COAL",195,1726,360,18,Okla_020_00_130743,OKLAHOMA
Oklahoma,20,0,CITY,"TUSHKA, 300, ATOKA",195,1798,380,18,Okla_020_00_130747,OKLAHOMA
Oklahoma,20,0,CITY,"TUSKAHOMA, 100, PUSHMATAHA",195,1852,580,18,Okla_020_00_130750,OKLAHOMA
Oklahoma,20,0,CITY,"TUTTLE, 794, GRADY",195,1924,380,18,Okla_020_00_130753,OKLAHOMA
Oklahoma,20,1,CITY,"TYRONE, 235, TEXAS",821,250,250,18,Okla_020_01_130756,OKLAHOMA
Oklahoma,20,1,CITY,"UNION, 177, CANADIAN",821,350,250,18,Okla_020_01_130759,OKLAHOMA
Oklahoma,20,1,CITY,"UTICA, 34, BRYAN",821,410,200,18,Okla_020_01_130761,OKLAHOMA
Oklahoma,20,1,CITY,"VALLIANT, 656, McCURTAIN",821,470,300,18,Okla_020_01_130763,OKLAHOMA
Oklahoma,20,1,CITY,"VANOSS, -, PONTOTOC",821,590,250,18,Okla_020_01_130768,OKLAHOMA
Oklahoma,20,1,CITY,"VELMA, 85, STEPHENS",821,630,250,18,Okla_020_01_130770,OKLAHOMA
Oklahoma,20,1,CITY,"VERA, 312, WASHINGTON",821,730,300,18,Okla_020_01_130773,OKLAHOMA
Oklahoma,20,1,CITY,"VERDEN, 524, GRADY",821,830,250,18,Okla_020_01_130777,OKLAHOMA
Oklahoma,20,1,CITY,"VIAN, 794, SEQUOYAH",821,950,250,18,Okla_020_01_130781,OKLAHOMA
Oklahoma,20,1,CITY,"VICI, 55, DEWEY",821,1170,200,18,Okla_020_01_130789,OKLAHOMA
Oklahoma,20,1,CITY,"VINITA, 4,082, CRAIG",821,1210,250,18,Okla_020_01_130791,OKLAHOMA
Oklahoma,20,1,CITY,"VINSON, 250, HARMON",821,1930,250,18,Okla_020_01_130810,OKLAHOMA
Oklahoma,20,1,CITY,"VIVIAN, -, McINTOSH",821,2050,250,18,Okla_020_01_130814,OKLAHOMA
Oklahoma,20,2,CITY,"WADE, 181, BRYAN",1463,247,320,25,Okla_020_02_130817,OKLAHOMA
Oklahoma,20,2,CITY,"WAGONER, 4,018, WAGONER",1463,297,420,25,Okla_020_02_130819,OKLAHOMA
Oklahoma,20,2,CITY,"WAKITA, 405, GRANT",1463,822,320,25,Okla_020_02_130831,OKLAHOMA
Oklahoma,20,2,CITY,"WALLS, 85, LE FLORE",1463,947,320,25,Okla_020_02_130835,OKLAHOMA
Oklahoma,20,2,CITY,"WALTERS, 1,377, COTTON",1463,1022,350,25,Okla_020_02_130837,OKLAHOMA
Oklahoma,20,2,CITY,"WANETTE, 677, POTTAWATOMIE",1463,1347,450,25,Okla_020_02_130845,OKLAHOMA
Oklahoma,20,2,CITY,"WANN, 286, NOWATA",1463,1572,320,25,Okla_020_02_130851,OKLAHOMA
Oklahoma,20,2,CITY,"WAPANUCKA, 948, JOHNSTON",1463,1672,450,25,Okla_020_02_130854,OKLAHOMA
Oklahoma,20,2,CITY,"WARDVILLE, -, ATOKA",1463,1797,350,25,Okla_020_02_130858,OKLAHOMA
Oklahoma,20,2,CITY,"WARNER, 291, MUSKOGEE",1463,1847,400,25,Okla_020_02_130860,OKLAHOMA
Oklahoma,20,2,CITY,"WASHINGTON, 350, McCLAIN",1463,1997,450,25,Okla_020_02_130865,OKLAHOMA
Oklahoma,20,2,CITY,"WATONGA, 1,723, BLAINE",1463,2097,400,25,Okla_020_02_130868,OKLAHOMA
Oklahoma,20,2,CITY,"WATTS, -, ADAIR",1463,2297,300,25,Okla_020_02_130874,OKLAHOMA
Oklahoma,20,2,CITY,"WAUKOMIS, 533, GARFIELD",1463,2347,420,25,Okla_020_02_130876,OKLAHOMA
Oklahoma,21,0,CITY,"WAURIKA, 2,928, JEFFERSON",228,240,488,18,Okla_021_00_130880,OKLAHOMA
Oklahoma,21,0,CITY,"WAYNE, 332, McCLAIN",228,370,444,18,Okla_021_00_130887,OKLAHOMA
Oklahoma,21,0,CITY,"WAYNOKA, 1,160, WOODS",228,412,468,18,Okla_021_00_130889,OKLAHOMA
Oklahoma,21,0,CITY,"WEATHERFORD, 2,118, CUSTER",228,480,538,18,Okla_021_00_130892,OKLAHOMA
Oklahoma,21,0,CITY,"WEBBERS FALLS, 380, MUSKOGEE",228,574,648,18,Okla_021_00_130897,OKLAHOMA
Oklahoma,21,0,CITY,"WEER (R.D., BROKEN ARROW), 26, WAGONER",228,655,748,31,Okla_021_00_130901,OKLAHOMA
Oklahoma,21,0,CITY,"WELCH, 684, CRAIG",228,697,418,18,Okla_021_00_130903,OKLAHOMA
Oklahoma,21,0,CITY,"WELEETKA, 1,229, OKFUSKEE",228,765,538,18,Okla_021_00_130907,OKLAHOMA
Oklahoma,21,0,CITY,"WELLSTON, 590, LINCOLN",228,846,488,18,Okla_021_00_130911,OKLAHOMA
Oklahoma,21,0,CITY,"WELTY, -, OKFUSKEE",228,901,438,18,Okla_021_00_130915,OKLAHOMA
Oklahoma,21,0,CITY,"WESTVILLE, 802, ADAIR",228,930,468,18,Okla_021_00_130917,OKLAHOMA
Oklahoma,21,0,CITY,"WETUMKA, 1,190, HUGHES",228,1037,498,18,Okla_021_00_130922,OKLAHOMA
Oklahoma,21,1,CITY,"WEWOKA, 1,022, SEMINOLE",859,236,454,18,Okla_021_01_130929,OKLAHOMA
Oklahoma,21,1,CITY,"WHEATLAND, 165, OKLAHOMA",859,509,654,18,Okla_021_01_130941,OKLAHOMA
Oklahoma,21,1,CITY,"WHITEAGLE, -, KAY",859,544,454,18,Okla_021_01_130943,OKLAHOMA
Oklahoma,21,1,CITY,"WHITESBORO, 50, LE FLORE",859,593,654,18,Okla_021_01_130945,OKLAHOMA
Oklahoma,21,1,CITY,"WILBURTON, 2,277, LATIMER",859,628,654,18,Okla_021_01_130947,OKLAHOMA
Oklahoma,21,1,CITY,"WILLIAMS, -, LE FLORE",859,831,554,18,Okla_021_01_130955,OKLAHOMA
Oklahoma,21,1,CITY,"WILLIS, 100, MARSHALL",859,880,554,18,Okla_021_01_130957,OKLAHOMA
Oklahoma,21,1,CITY,"WILLOW, 175, GREER",859,936,554,18,Okla_021_01_130960,OKLAHOMA
Oklahoma,21,1,CITY,"WIMER, -, NOWATA",859,985,454,18,Okla_021_01_130963,OKLAHOMA
Oklahoma,21,1,CITY,"WIRT (GUTHRIE P.O.), -, LOGAN",859,1020,754,18,Okla_021_01_130965,OKLAHOMA
Oklahoma,21,1,CITY,"WISTER, 498, LE FLORE",859,1153,554,18,Okla_021_01_130973,OKLAHOMA
Oklahoma,21,2,CITY,"WOODFORD, 150, CARTER",43,21,368,16,Okla_021_02_130976,OKLAHOMA
Oklahoma,21,2,CITY,"WOODVILLE, 389, MARSHALL",43,51,414,16,Okla_021_02_130978,OKLAHOMA
Oklahoma,21,2,CITY,"WOODWARD, 2,696, WOODWARD",43,111,448,16,Okla_021_02_130981,OKLAHOMA
Oklahoma,21,2,CITY,"WYANDOTTE, 255, OTTAWA",43,381,384,16,Okla_021_02_130992,OKLAHOMA
Oklahoma,21,2,CITY,"WYNNE WOOD, 2,002, GARVIN",43,426,434,16,Okla_021_02_130995,OKLAHOMA
Oklahoma,21,2,CITY,"YALE, 685, PAYNE",43,636,268,16,Okla_021_02_131004,OKLAHOMA
Oklahoma,21,2,CITY,"YANUSH, -, LATIMER",43,756,334,16,Okla_021_02_131009,OKLAHOMA
Oklahoma,21,2,CITY,"YARNABY, 45, BRYAN",43,801,318,16,Okla_021_02_131011,OKLAHOMA
Oklahoma,21,2,CITY,"YEAGER, 231, HUGHES",43,846,334,16,Okla_021_02_131013,OKLAHOMA
Oklahoma,21,2,CITY,"YONKERS (HADLEY P.O.), -, CHEROKEE",43,891,584,16,Okla_021_02_131016,OKLAHOMA
Oklahoma,21,2,CITY,"YUKON, 1,018, CANADIAN",43,921,368,16,Okla_021_02_131018,OKLAHOMA
Oregon,1,0,CITY,"ALBANY, 4,275, LINN",316,1522,357,21,Oreg_001_00_131025,OREGON
Oregon,1,0,CITY,"AMITY, 407, YAMHILL",316,1958,340,21,Oreg_001_00_131039,OREGON
Oregon,1,0,CITY,"ARLINGTON, 317, GILLIAM",316,2062,435,21,Oreg_001_00_131042,OREGON
Oregon,1,0,CITY,"ASHLAND, 5,020, JACKSON",316,2129,438,21,Oreg_001_00_131044,OREGON
Oregon,1,1,CITY,"ASTORIA, 10,240, CLATSOP",954,1477,415,20,Oreg_001_01_131054,OREGON
Oregon,1,1,CITY,"ATHENA, 586, UMATILLA",954,2301,415,20,Oreg_001_01_131073,OREGON
Oregon,1,1,CITY,"AURORA, 190, MARION",954,2384,415,20,Oreg_001_01_131077,OREGON
Oregon,1,2,CITY,"AUSTIN, 144, GRANT",1601,1477,384,18,Oreg_001_02_131079,OREGON
Oregon,1,2,CITY,"BAKER, 6,742, BAKER",1602,1544,399,18,Oreg_001_02_131081,OREGON
Oregon,1,2,CITY,"BANDON, 1,803, COOS",1602,2210,399,18,Oreg_001_02_131100,OREGON
Oregon,1,2,CITY,"BANKS, 300, WASHINGTON",1602,2347,499,18,Oreg_001_02_131105,OREGON
Oregon,1,2,CITY,"BAY CITY, 281, TILLAMOOK",1602,2410,541,18,Oreg_001_02_131107,OREGON
Oregon,2,0,CITY,"BEAVERTON, 386, WASHINGTON",220,257,490,18,Oreg_002_00_131109,OREGON
Oregon,2,0,CITY,"BEND, 536, DESCHUTES",220,333,430,18,Oreg_002_00_131112,OREGON
Oregon,2,0,CITY,"BONANZA, 150, KLAMATH",220,573,450,18,Oreg_002_00_131120,OREGON
Oregon,2,0,CITY,"BRIDAL VEIL, 200, MULTNOMAH",220,618,550,18,Oreg_002_00_131122,OREGON
Oregon,2,0,CITY,"BROOKINGS. -, CURRY",220,663,400,18,Oreg_002_00_131124,OREGON
Oregon,2,0,CITY,"BROWNSVILLE, 919, LINN",220,693,450,18,Oreg_002_00_131126,OREGON
Oregon,2,0,CITY,"BURNS, 904, HARNEY",220,798,400,18,Oreg_002_00_131131,OREGON
Oregon,2,0,CITY,"BUXTON, 200, WASHINGTON",220,903,480,18,Oreg_002_00_131135,OREGON
Oregon,2,0,CITY,"CAMAS VALLEY, 76, DOUGLAS",220,948,500,18,Oreg_002_00_131138,OREGON
