publication,page_number,column,x,y,width,height,entry_id,state_name,name,population,county_name,post_reference,post_reference_type
Arkansas,2,2,1559,962,210,11,Arka_002_02_03421,ARKANSAS,BERGMAN,150,BOONE,,
Arkansas,2,2,1559,995,240,11,Arka_002_02_03423,ARKANSAS,BERRYVILLE,785,CARROLL,,
Arkansas,2,2,1559,1061,280,11,Arka_002_02_03427,ARKANSAS,BETHESDA,150,INDEPENDENCE,,
Arkansas,2,2,1559,1116,200,11,Arka_002_02_03430,ARKANSAS,BIGELOW,350,PERRY,,
Arkansas,2,2,1559,1182,210,11,Arka_002_02_03435,ARKANSAS,BIGFLAT,107,BAXTER,,
Arkansas,2,2,1559,1226,210,11,Arka_002_02_03439,ARKANSAS,BIGGERS,435,RANDOLPH,,
Arkansas,2,2,1559,1259,320,11,Arka_002_02_03442,ARKANSAS,BILLS,65,PIKE,MURFREESBORO,P.O.
Arkansas,2,2,1559,1292,210,11,Arka_002_02_03444,ARKANSAS,BINGEN,150,HEMPSTEAD,,
Arkansas,2,2,1559,1314,210,11,Arka_002_02_03446,ARKANSAS,BISCOE,250,PRAIRIE,,
Arkansas,3,0,208,243,510,22,Arka_003_00_03449,ARKANSAS,BISMARCK,90,HOT SPRING,,
Arkansas,3,0,208,327,510,22,Arka_003_00_03452,ARKANSAS,BLACK OAK,100,CRAIGHEAD,,
Arkansas,3,0,208,495,780,22,Arka_003_00_03456,ARKANSAS,BLACK ROCK,1076,LAWRENCE,,
Arkansas,3,0,208,691,780,22,Arka_003_00_03461,ARKANSAS,BLACKTON,150,MONROE,,
Arkansas,3,0,208,803,780,22,Arka_003_00_03464,ARKANSAS,BLACKWELL,50,CONWAY,,
Arkansas,3,0,208,859,780,50,Arka_003_00_03466,ARKANSAS,BLALOCK,150,CALHOUN,TINSMAN,R.D.
Arkansas,3,0,208,943,780,22,Arka_003_00_03468,ARKANSAS,BLEVINS,200,HEMPSTEAD,,
Arkansas,3,0,208,999,780,22,Arka_003_00_03470,ARKANSAS,BLISSVILLE,296,DREW,,
Arkansas,3,0,208,1055,780,22,Arka_003_00_03472,ARKANSAS,BLOOMER,100,SEBASTIAN,,
Arkansas,3,0,208,1111,780,22,Arka_003_00_03474,ARKANSAS,BLUE BALL,19,SCOTT,,
Arkansas,3,0,208,1223,780,22,Arka_003_00_03477,ARKANSAS,BLUE MOUNTAIN,200,LOGAN,,
Arkansas,3,0,208,1279,780,50,Arka_003_00_03479,ARKANSAS,BLUE SPRINGS,0,BRADLEY,BANKS,P.O.
Arkansas,3,0,208,1363,780,22,Arka_003_00_03481,ARKANSAS,BLUFF CITY,50,NEVADA,,
Arkansas,3,0,208,1447,780,22,Arka_003_00_03484,ARKANSAS,BLYTHEVILLE,3849,MISSISSIPPI,,
Arkansas,3,0,208,2147,780,22,Arka_003_00_03498,ARKANSAS,BOARD CAMP,35,POLK,,
Arkansas,3,0,208,2203,780,22,Arka_003_00_03500,ARKANSAS,BODCAW,200,NEVADA,,
Arkansas,3,0,208,2259,780,22,Arka_003_00_03502,ARKANSAS,BOLES,90,SCOTT,,
Arkansas,3,0,208,2371,780,22,Arka_003_00_03506,ARKANSAS,BONANZA,811,SEBASTIAN,,
Arkansas,3,0,208,2483,780,22,Arka_003_00_03509,ARKANSAS,BONO,200,CRAIGHEAD,,
Arkansas,3,1,824,242,280,12,Arka_003_01_03514,ARKANSAS,BOONEVILLE,1631,LOGAN,,
Arkansas,3,1,824,476,180,12,Arka_003_01_03525,ARKANSAS,BOOTHE,35,SCOTT,,
Arkansas,3,1,824,502,220,12,Arka_003_01_03527,ARKANSAS,BOUGHTON,100,NEVADA,,
Arkansas,3,1,824,528,200,12,Arka_003_01_03529,ARKANSAS,BOYDSVILLE,200,CLAY,,
Arkansas,3,1,824,554,250,12,Arka_003_01_03531,ARKANSAS,BOYNTON,350,MISSISSIPPI,,
Arkansas,3,1,824,580,220,12,Arka_003_01_03533,ARKANSAS,BRADFORD,382,WHITE,,
Arkansas,3,1,824,632,250,12,Arka_003_01_03536,ARKANSAS,BRADLEY,123,LAFAYETTE,,
Arkansas,3,1,824,684,250,12,Arka_003_01_03539,ARKANSAS,BRANCH,271,FRANKLIN,,
Arkansas,3,1,824,749,200,12,Arka_003_01_03544,ARKANSAS,BRAZILS,51,SALINE,,
Arkansas,3,1,824,775,180,12,Arka_003_01_03546,ARKANSAS,BRICKEYS,0,LEE,,
Arkansas,3,1,824,814,220,12,Arka_003_01_03548,ARKANSAS,BRIGGSVILLE,50,YELL,,
Arkansas,3,1,824,853,250,12,Arka_003_01_03551,ARKANSAS,BRINKLEY,1740,MONROE,,
Arkansas,3,1,824,1009,250,12,Arka_003_01_03557,ARKANSAS,BROCKETT,140,RANDOLPH,,
Arkansas,3,1,824,1035,280,12,Arka_003_01_03559,ARKANSAS,BROOKLAND,500,CRAIGHEAD,,
Arkansas,3,1,824,1087,250,12,Arka_003_01_03563,ARKANSAS,BROWNSTOWN,150,SEVIER,,
Arkansas,3,1,824,1126,200,12,Arka_003_01_03565,ARKANSAS,BRYANT,91,SALINE,,
Arkansas,3,1,824,1165,250,12,Arka_003_01_03568,ARKANSAS,BUCKNER,240,LAFAYETTE,,
Arkansas,3,1,824,1217,250,12,Arka_003_01_03572,ARKANSAS,BUCKRANGE,175,HOWARD,,
Arkansas,3,1,824,1256,250,12,Arka_003_01_03574,ARKANSAS,BUCKVILLE,85,GARLAND,,
Arkansas,3,1,824,1295,280,12,Arka_003_01_03577,ARKANSAS,BUENA VISTA,175,OUACHITA,,
Arkansas,3,1,824,1347,200,12,Arka_003_01_03580,ARKANSAS,BUFORD,30,BAXTER,,
Arkansas,3,1,824,1373,280,12,Arka_003_01_03582,ARKANSAS,BURDETTE,700,MISSISSIPPI,,
Arkansas,3,2,1471,238,345,23,Arka_003_02_03584,ARKANSAS,BURNVILLE,32,SEBASTIAN,GREENWOOD,R.D.
Arkansas,3,2,1471,273,255,12,Arka_003_02_03586,ARKANSAS,BUTLER,250,MISSISSIPPI,,
Arkansas,3,2,1471,296,195,12,Arka_003_02_03588,ARKANSAS,BYRON,26,FULTON,,
Arkansas,3,2,1471,319,205,12,Arka_003_02_03590,ARKANSAS,CABOT,441,LONOKE,,
Arkansas,3,2,1471,442,275,12,Arka_003_02_03598,ARKANSAS,CADDO GAP,50,MONTGOMERY,,
Arkansas,3,2,1471,476,265,12,Arka_003_02_03601,ARKANSAS,CALDWELL,50,ST. FRANCIS,,
Arkansas,3,2,1471,510,165,12,Arka_003_02_03603,ARKANSAS,CALE,0,NEVADA,,
Arkansas,3,2,1471,533,215,12,Arka_003_02_03605,ARKANSAS,CALEDONIA,25,UNION,,
Arkansas,3,2,1471,556,235,12,Arka_003_02_03607,ARKANSAS,CALICO ROCK,401,IZARD,,
Arkansas,3,2,1471,612,185,12,Arka_003_02_03611,ARKANSAS,CALION,40,UNION,,
Arkansas,3,2,1471,657,255,12,Arka_003_02_03614,ARKANSAS,CAMDEN,3995,OUACHITA,,
Arkansas,3,2,1471,845,185,12,Arka_003_02_03625,ARKANSAS,CAMP,115,FULTON,,
Arkansas,3,2,1471,868,265,12,Arka_003_02_03627,ARKANSAS,CANEHILL,250,WASHINGTON,,
Arkansas,3,2,1471,891,255,12,Arka_003_02_03629,ARKANSAS,CANFIELD,100,LAFAYETTE,,
Arkansas,3,2,1471,925,185,12,Arka_003_02_03631,ARKANSAS,CARDIFF,0,SCOTT,,
Arkansas,3,2,1471,959,225,12,Arka_003_02_03633,ARKANSAS,CARLISLE,516,LONOKE,,
Arkansas,3,2,1471,1026,225,12,Arka_003_02_03637,ARKANSAS,CARTHAGE,386,DALLAS,,
Arkansas,3,2,1471,1071,175,12,Arka_003_02_03640,ARKANSAS,CASA,310,PERRY,,
Arkansas,3,2,1471,1149,205,12,Arka_003_02_03645,ARKANSAS,CASH,60,CRAIGHEAD,,
Arkansas,3,2,1471,1172,205,12,Arka_003_02_03647,ARKANSAS,CATO,118,FAULKNER,,
Arkansas,3,2,1471,1206,215,12,Arka_003_02_03650,ARKANSAS,CAUTHRON,300,SCOTT,,
Arkansas,4,0,308,258,345,16,Arka_004_00_03652,ARKANSAS,CAVE CITY,278,SHARP,,
Arkansas,4,0,308,304,415,16,Arka_004_00_03655,ARKANSAS,CAVECREEK,30,NEWTON,,
Arkansas,4,0,308,350,445,16,Arka_004_00_03657,ARKANSAS,CAVE SPRINGS,0,BENTON,,
Arkansas,4,0,308,396,365,16,Arka_004_00_03659,ARKANSAS,CECIL,25,FRANKLIN,,
Arkansas,4,0,308,426,465,16,Arka_004_00_03661,ARKANSAS,CEDAR GLADES,100,GARLAND,,
Arkansas,4,0,308,472,315,16,Arka_004_00_03663,ARKANSAS,CENTER,90,SHARP,,
Arkansas,4,0,308,502,385,16,Arka_004_00_03665,ARKANSAS,CENTER HILL,75,WHITE,,
Arkansas,4,0,308,548,485,16,Arka_004_00_03667,ARKANSAS,CENTER POINT,328,HOWARD,,
Arkansas,4,0,308,610,485,16,Arka_004_00_03671,ARKANSAS,CENTER RIDGE,150,CONWAY,,
Arkansas,4,0,308,688,415,16,Arka_004_00_03674,ARKANSAS,CENTERTON,50,BENTON,,
Arkansas,4,0,308,798,415,16,Arka_004_00_03678,ARKANSAS,CENTERVILLE,250,YELL,,
Arkansas,4,0,308,860,675,32,Arka_004_00_03681,ARKANSAS,CENTRAL,50,SEBASTIAN,BARLING,P.O.
Arkansas,4,0,308,906,565,16,Arka_004_00_03683,ARKANSAS,CERRO GORDO,250,LITTLE RIVER,,
Arkansas,4,0,308,952,485,16,Arka_004_00_03686,ARKANSAS,CHARLESTON,576,FRANKLIN,,
Arkansas,4,0,308,1030,465,16,Arka_004_00_03691,ARKANSAS,CHERRY VALLEY,300,CROSS,,
Arkansas,4,0,308,1124,385,16,Arka_004_00_03696,ARKANSAS,CHICKALAH,200,YELL,,
Arkansas,4,0,308,1218,675,32,Arka_004_00_03702,ARKANSAS,CHICKASAWBA,250,MISSISSIPPI,BLYTHEVILLE,P.O.
Arkansas,4,0,308,1264,365,16,Arka_004_00_03704,ARKANSAS,CHICOT,100,CHICOT,,
Arkansas,4,0,308,1310,465,16,Arka_004_00_03706,ARKANSAS,CHIDESTER,300,OUACHITA,,
Arkansas,4,0,308,1372,385,16,Arka_004_00_03709,ARKANSAS,CHISMVILLE,50,LOGAN,,
Arkansas,4,0,308,1402,435,16,Arka_004_00_03711,ARKANSAS,CHOCTAW,75,VAN BUREN,,
Arkansas,4,0,308,1496,675,32,Arka_004_00_03715,ARKANSAS,CINCINNATI,100,WASHINGTON,SUMMERS,R.D.
Arkansas,4,0,308,1542,465,16,Arka_004_00_03717,ARKANSAS,CLARENDON,2037,MONROE,,
Arkansas,5,0,216,266,384,16,Arka_005_00_03720,ARKANSAS,DALTON,12,RANDOLPH,,
Arkansas,5,0,216,324,424,16,Arka_005_00_03723,ARKANSAS,DAMASCUS,300,FAULKNER,,
Arkansas,5,0,216,366,352,16,Arka_005_00_03726,ARKANSAS,DANVILLE,803,YELL,,
Arkansas,5,0,216,436,424,16,Arka_005_00_03731,ARKANSAS,DARDANELLE,1757,YELL,,
Arkansas,5,0,216,590,320,16,Arka_005_00_03740,ARKANSAS,DATTO,244,CLAY,,
Arkansas,5,0,216,688,568,30,Arka_005_00_03744,ARKANSAS,DE ANN,100,HEMPSTEAD,EMMET,R.D.
Arkansas,5,0,216,730,568,30,Arka_005_00_03746,ARKANSAS,DEAN SPRING,20,CRAWFORD,ALMA,R.D.
Arkansas,5,0,216,772,384,16,Arka_005_00_03748,ARKANSAS,DECATUR,246,BENTON,,
Arkansas,5,0,216,842,384,16,Arka_005_00_03751,ARKANSAS,DELANEY,150,MADISON,,
Arkansas,5,0,216,870,384,16,Arka_005_00_03753,ARKANSAS,DELAPLAINE,50,GREENE,,
Arkansas,5,0,216,912,352,16,Arka_005_00_03755,ARKANSAS,DELAWARE,20,LOGAN,,
Arkansas,5,0,216,954,320,16,Arka_005_00_03758,ARKANSAS,DELIGHT,539,PIKE,,
Arkansas,5,0,216,1010,424,16,Arka_005_00_03762,ARKANSAS,DELL,162,MISSISSIPPI,,
Arkansas,5,0,216,1066,384,16,Arka_005_00_03765,ARKANSAS,DELUCE,60,ARKANSAS,,
Arkansas,5,0,216,1094,384,16,Arka_005_00_03767,ARKANSAS,DENMARK,34,JACKSON,,
Arkansas,5,0,216,1122,424,16,Arka_005_00_03769,ARKANSAS,DENNING,757,FRANKLIN,,
Arkansas,5,0,216,1164,384,16,Arka_005_00_03771,ARKANSAS,DENVER,155,CARROLL,,
Arkansas,5,0,216,1192,424,16,Arka_005_00_03773,ARKANSAS,DE QUEEN,2018,SEVIER,,
Arkansas,5,0,216,1346,424,16,Arka_005_00_03780,ARKANSAS,DERMOTT,1662,CHICOT,,
Arkansas,4,2,1600,398,200,11,Arka_004_02_03795,ARKANSAS,CORD,65,INDEPENDENCE,,
Arkansas,4,2,1600,431,290,11,Arka_004_02_03797,ARKANSAS,CORINTH,0,HOWARD,NASHVILLE,R.D.
Arkansas,4,2,1600,453,220,11,Arka_004_02_03799,ARKANSAS,CORNERVILLE,125,LINCOLN,,
Arkansas,4,2,1600,475,180,11,Arka_004_02_03801,ARKANSAS,CORNING,1439,CLAY,,
Arkansas,4,2,1600,574,180,11,Arka_004_02_03807,ARKANSAS,COTTER,894,BAXTER,,
Arkansas,4,2,1600,629,250,11,Arka_004_02_03810,ARKANSAS,COTTON PLANT,1081,WOODRUFF,,
Arkansas,4,2,1600,750,150,11,Arka_004_02_03817,ARKANSAS,COVE,400,POLK,,
Arkansas,4,2,1600,772,180,11,Arka_004_02_03819,ARKANSAS,COW LAKE,0,JACKSON,,
Arkansas,4,2,1600,794,150,11,Arka_004_02_03821,ARKANSAS,COY,0,LONOKE,,
Arkansas,4,2,1600,827,250,11,Arka_004_02_03823,ARKANSAS,CRAWFORDVILLE,400,CRITTENDEN,,
Arkansas,4,2,1600,893,290,11,Arka_004_02_03827,ARKANSAS,CROCKETT,30,CLAY,PIGGOTT,R.D.
Arkansas,4,2,1600,926,200,11,Arka_004_02_03829,ARKANSAS,CROSSETT,2038,ASHLEY,,
Arkansas,4,2,1600,1047,250,11,Arka_004_02_03836,ARKANSAS,CRYSTAL SPRINGS,44,GARLAND,,
Arkansas,4,2,1600,1080,200,11,Arka_004_02_03838,ARKANSAS,CUMMINS,250,LINCOLN,,
Arkansas,4,2,1600,1113,150,11,Arka_004_02_03840,ARKANSAS,CURTIS,0,CLARK,,
Arkansas,4,2,1600,1135,220,11,Arka_004_02_03842,ARKANSAS,CUSHMAN,244,INDEPENDENCE,,
Arkansas,4,2,1600,1168,290,22,Arka_004_02_03844,ARKANSAS,DAHOMA,15,FRANKLIN,CHARLESTON,R.D.
Arkansas,4,2,1600,1201,150,11,Arka_004_02_03846,ARKANSAS,DAISY,136,PIKE,,
Arkansas,4,2,1600,1223,180,11,Arka_004_02_03848,ARKANSAS,DALARK,231,DALLAS,,
Arkansas,5,2,1495,268,418,15,Arka_005_02_03851,ARKANSAS,EAGLE MILLS,1200,OUACHITA,,
Arkansas,5,2,1495,307,348,15,Arka_005_02_03853,ARKANSAS,EARL,1542,CRITTENDEN,,
Arkansas,5,2,1495,463,315,15,Arka_005_02_03862,ARKANSAS,EBONY,40,CRITTENDEN,,
Arkansas,5,2,1495,489,348,15,Arka_005_02_03864,ARKANSAS,EDGEMONT,342,CLEBURNE,,
Arkansas,5,2,1495,528,385,15,Arka_005_02_03867,ARKANSAS,EDMONDSON,150,CRITTENDEN,,
Arkansas,5,2,1495,554,485,28,Arka_005_02_03869,ARKANSAS,EGBERT,75,WHITE,GRIFFITHVILLE,P.O.
Arkansas,5,2,1495,593,215,15,Arka_005_02_03871,ARKANSAS,EGGER,50,POLK,,
Arkansas,5,2,1495,632,315,15,Arka_005_02_03874,ARKANSAS,EGYPT,100,CRAIGHEAD,,
Arkansas,5,2,1495,658,335,15,Arka_005_02_03876,ARKANSAS,EIGHT MILE,10,JACKSON,,
Arkansas,5,2,1495,684,285,15,Arka_005_02_03878,ARKANSAS,ELAINE,10,PHILLIPS,,
Arkansas,5,2,1495,775,335,15,Arka_005_02_03883,ARKANSAS,ELDORADO,4202,UNION,,
Arkansas,5,2,1495,1074,335,15,Arka_005_02_03897,ARKANSAS,ELIZABETH,200,FULTON,,
Arkansas,5,2,1495,1126,348,15,Arka_005_02_03900,ARKANSAS,ELKINS,100,WASHINGTON,,
Arkansas,5,2,1495,1152,335,15,Arka_005_02_03902,ARKANSAS,ELLIOTT,138,OUACHITA,,
Arkansas,5,2,1495,1178,215,15,Arka_005_02_03904,ARKANSAS,ELLIS,0,CLARK,,
Arkansas,5,2,1495,1204,335,15,Arka_005_02_03906,ARKANSAS,ELMO,75,INDEPENDENCE,,
Arkansas,5,2,1495,1230,418,15,Arka_005_02_03908,ARKANSAS,ELM SPRINGS,25,WASHINGTON,,
Arkansas,5,2,1495,1321,285,15,Arka_005_02_03913,ARKANSAS,EL PASO,200,WHITE,,
Arkansas,5,2,1495,1399,335,15,Arka_005_02_03917,ARKANSAS,EMERSON,600,COLUMBIA,,
Arkansas,6,0,258,346,100,11,Arka_006_00_03925,ARKANSAS,EMMET,270,NEVADA,,
Arkansas,6,0,258,367,100,11,Arka_006_00_03927,ARKANSAS,ENDERS,50,FAULKNER,,
Arkansas,6,0,258,399,100,11,Arka_006_00_03929,ARKANSAS,ENGLAND,1407,LONOKE,,
Arkansas,6,0,258,640,100,11,Arka_006_00_03942,ARKANSAS,ENOLA,104,FAULKNER,,
Arkansas,6,0,258,672,100,11,Arka_006_00_03944,ARKANSAS,EROS,50,MARION,,
Arkansas,6,0,258,693,100,11,Arka_006_00_03946,ARKANSAS,EUDORA,606,CHICOT,,
Arkansas,6,0,258,808,141,11,Arka_006_00_03953,ARKANSAS,EUREKA SPRINGS,3228,CARROLL,,
Arkansas,6,0,258,1029,120,11,Arka_006_00_03967,ARKANSAS,EVADALE,150,MISSISSIPPI,,
Arkansas,6,0,258,1060,141,11,Arka_006_00_03969,ARKANSAS,EVANSVILLE,200,WASHINGTON,,
Arkansas,6,0,258,1102,141,11,Arka_006_00_03972,ARKANSAS,EVENING SHADE,239,SHARP,,
Arkansas,6,0,258,1134,120,11,Arka_006_00_03974,ARKANSAS,EVERTON,300,BOONE,,
Arkansas,6,0,258,1186,141,22,Arka_006_00_03978,ARKANSAS,EXCELSIOR,65,SEBASTIAN,GREENWOOD,P.O.
Arkansas,6,0,258,1218,141,11,Arka_006_00_03980,ARKANSAS,FAIRMOUNT,,PRAIRIE,STUTTGART,R.D.
Arkansas,6,1,901,275,234,11,Arka_006_01_03982,ARKANSAS,FAIRVIEW,50,DALLAS,,
Arkansas,6,1,901,307,214,11,Arka_006_01_03984,ARKANSAS,FAITH,,JEFFERSON,,
Arkansas,6,1,901,328,274,11,Arka_006_01_03986,ARKANSAS,FARMINGTON,175,WASHINGTON,,
Arkansas,6,1,901,360,274,11,Arka_006_01_03988,ARKANSAS,FAYETTEVILLE,4471,WASHINGTON,,
Arkansas,6,1,901,731,214,11,Arka_006_01_04008,ARKANSAS,FELSENTHAL,273,UNION,,
Arkansas,6,1,901,763,274,11,Arka_006_01_04010,ARKANSAS,FINCH,100,GREENE,PARAGOULD,R.D.
Arkansas,6,1,901,795,134,11,Arka_006_01_04012,ARKANSAS,FLAG,25,STONE,,
Arkansas,6,1,901,816,174,11,Arka_006_01_04014,ARKANSAS,FLIPPIN,150,MARION,,
Arkansas,6,1,901,858,234,11,Arka_006_01_04017,ARKANSAS,FLORAL,100,INDEPENDENCE,,
Arkansas,6,1,901,879,174,11,Arka_006_01_04019,ARKANSAS,FLORENCE,50,DREW,,
Arkansas,6,1,901,901,214,11,Arka_006_01_04021,ARKANSAS,FORDYCE,2794,DALLAS,,
Arkansas,6,1,901,1017,254,11,Arka_006_01_04028,ARKANSAS,FOREMAN,1000,LITTLE RIVER,,
Arkansas,6,1,901,1144,214,11,Arka_006_01_04036,ARKANSAS,FORMOSA,40,VAN BUREN,,
Arkansas,6,1,901,1166,274,11,Arka_006_01_04038,ARKANSAS,FORREST CITY,2484,ST. FRANCIS,,
Arkansas,5,1,844,380,310,21,Arka_005_01_04047,ARKANSAS,DES ARC,1061,PRAIRIE,,
Arkansas,5,1,844,506,310,21,Arka_005_01_04053,ARKANSAS,DESHA,50,INDEPENDENCE,,
Arkansas,5,1,844,548,310,21,Arka_005_01_04055,ARKANSAS,DEVALL BLUFF,924,PRAIRIE,,
Arkansas,5,1,844,758,310,21,Arka_005_01_04062,ARKANSAS,DE VIEW,100,WOODRUFF,,
Arkansas,5,1,844,821,310,21,Arka_005_01_04064,ARKANSAS,DE WITT,831,ARKANSAS,,
Arkansas,5,1,844,1052,310,21,Arka_005_01_04072,ARKANSAS,DIERKS,272,HOWARD,,
Arkansas,5,1,844,1157,310,21,Arka_005_01_04076,ARKANSAS,DODDRIDGE,150,MILLER,,
Arkansas,5,1,844,1262,310,21,Arka_005_01_04079,ARKANSAS,DONALDSON,100,HOT SPRING,,
Arkansas,5,1,844,1346,310,21,Arka_005_01_04082,ARKANSAS,DORA,30,CRAWFORD,,
Arkansas,5,1,844,1388,310,21,Arka_005_01_04084,ARKANSAS,DOTA,50,INDEPENDENCE,,
Arkansas,5,1,844,1430,310,21,Arka_005_01_04086,ARKANSAS,DOUGLAS,298,LINCOLN,,
Arkansas,5,1,844,1493,310,21,Arka_005_01_04088,ARKANSAS,DOVER,385,POPE,,
Arkansas,5,1,844,1598,310,21,Arka_005_01_04093,ARKANSAS,DOYLE,50,HEMPSTEAD,BINGEN,P.O.
Arkansas,5,1,844,1640,310,21,Arka_005_01_04095,ARKANSAS,DRAKES CREEK,200,MADISON,,
Arkansas,5,1,844,1682,310,21,Arka_005_01_04097,ARKANSAS,DRIGGS,60,LOGAN,,
Arkansas,5,1,844,1745,310,21,Arka_005_01_04099,ARKANSAS,DUBLIN,60,LOGAN,SCRANTON,P.O.
Arkansas,5,1,844,1787,310,42,Arka_005_01_04101,ARKANSAS,DUFFIE,10,HOT SPRING,DE ROCHE,P.O.
Arkansas,5,1,844,1850,310,21,Arka_005_01_04103,ARKANSAS,DUMAS,500,DESHA,,
Arkansas,5,1,844,2060,310,21,Arka_005_01_04110,ARKANSAS,DUTCH MILLS,200,WASHINGTON,,
Arkansas,5,1,844,2123,310,21,Arka_005_01_04112,ARKANSAS,DYER,433,CRAWFORD,,
Arkansas,7,1,838,536,250,18,Arka_007_01_04121,ARKANSAS,FULTON,647,HEMPSTEAD,,
Arkansas,7,1,838,632,250,18,Arka_007_01_04125,ARKANSAS,GAINESVILLE,100,GREENE,,
Arkansas,7,1,838,664,375,34,Arka_007_01_04127,ARKANSAS,GALLOWAY,50,PULASKI,LITTLE ROCK,P.O.
Arkansas,7,1,838,728,220,18,Arka_007_01_04129,ARKANSAS,GAMALIEL,75,BAXTER,,
Arkansas,7,1,838,760,220,18,Arka_007_01_04131,ARKANSAS,GARFIELD,100,BENTON,,
Arkansas,7,1,838,792,220,18,Arka_007_01_04133,ARKANSAS,GARLAND,277,MILLER,,
Arkansas,7,1,838,888,220,18,Arka_007_01_04137,ARKANSAS,GASSVILLE,198,BAXTER,,
Arkansas,7,1,838,920,220,18,Arka_007_01_04139,ARKANSAS,GENTRY,668,BENTON,,
Arkansas,7,1,838,1032,250,18,Arka_007_01_04143,ARKANSAS,GILLETT,256,ARKANSAS,,
Arkansas,7,1,838,1128,220,18,Arka_007_01_04147,ARKANSAS,GILLHAM,291,SEVIER,,
Arkansas,7,1,838,1208,220,18,Arka_007_01_04151,ARKANSAS,GLENWOOD,850,PIKE,,
Arkansas,7,1,838,1336,280,18,Arka_007_01_04158,ARKANSAS,GOSHEN,125,WASHINGTON,,
Arkansas,7,1,838,1368,250,18,Arka_007_01_04160,ARKANSAS,GOSNELL,25,MISSISSIPPI,,
Arkansas,7,1,838,1400,220,18,Arka_007_01_04162,ARKANSAS,GOULD,57,LINCOLN,,
Arkansas,7,1,838,1464,220,18,Arka_007_01_04165,ARKANSAS,GRADY,180,LINCOLN,,
Arkansas,7,1,838,1544,280,18,Arka_007_01_04169,ARKANSAS,GRANDGLAISE,50,JACKSON,,
Arkansas,7,1,838,1576,250,18,Arka_007_01_04171,ARKANSAS,GRAND LAKE,270,CHICOT,,
Arkansas,7,1,838,1608,220,18,Arka_007_01_04173,ARKANSAS,GRANDVIEW,0,CARROLL,,
Arkansas,7,1,838,1656,220,18,Arka_007_01_04175,ARKANSAS,GRANNIS,500,POLK,,
Arkansas,7,2,1475,242,315,15,Arka_007_02_04178,ARKANSAS,GRAPEVINE,200,GRANT,,
Arkansas,7,2,1475,301,260,15,Arka_007_02_04181,ARKANSAS,GRAVELLY,130,YELL,,
Arkansas,7,2,1475,346,280,15,Arka_007_02_04183,ARKANSAS,GRAVETTE,569,BENTON,,
Arkansas,7,2,1475,406,260,15,Arka_007_02_04187,ARKANSAS,GRAYS,135,WOODRUFF,,
Arkansas,7,2,1475,436,260,15,Arka_007_02_04189,ARKANSAS,GRAYSONIA,771,Clark,,
Arkansas,7,2,1475,466,330,15,Arka_007_02_04191,ARKANSAS,GREENBRIER,250,FAULKNER,,
Arkansas,7,2,1475,571,330,15,Arka_007_02_04196,ARKANSAS,GREEN FOREST,635,CARROLL,,
Arkansas,7,2,1475,676,260,15,Arka_007_02_04200,ARKANSAS,GREENWAY,390,CLAY,,
Arkansas,7,2,1475,751,350,15,Arka_007_02_04203,ARKANSAS,GREENWOOD,1124,SEBASTIAN,,
Arkansas,7,2,1475,826,280,15,Arka_007_02_04207,ARKANSAS,GREGORY,100,WOODRUFF,,
Arkansas,7,2,1475,871,315,15,Arka_007_02_04209,ARKANSAS,GRIFFITHVILLE,202,WHITE,,
Arkansas,7,2,1475,916,280,15,Arka_007_02_04211,ARKANSAS,GRUBBS,178,JACKSON,,
Arkansas,7,2,1475,991,230,15,Arka_007_02_04215,ARKANSAS,GUION,296,IZARD,,
Arkansas,7,2,1475,1021,210,15,Arka_007_02_04217,ARKANSAS,GUMLOG,75,POPE,,
Arkansas,7,2,1475,1066,280,15,Arka_007_02_04220,ARKANSAS,GURDON,1284,CLARK,,
Arkansas,7,2,1475,1186,260,15,Arka_007_02_04226,ARKANSAS,GUY,350,FAULKNER,,
Arkansas,7,2,1475,1231,315,15,Arka_007_02_04229,ARKANSAS,HACKETT,363,SEBASTIAN,,
Arkansas,7,2,1475,1291,315,15,Arka_007_02_04233,ARKANSAS,HAGARVILLE,100,JOHNSON,,
Arkansas,7,2,1475,1336,315,15,Arka_007_02_04236,ARKANSAS,HAMBURG,1787,ASHLEY,,
Arkansas,6,2,1549,605,360,24,Arka_006_02_04251,ARKANSAS,FOUKE,300,MILLER,,
Arkansas,6,2,1549,725,520,24,Arka_006_02_04256,ARKANSAS,FOUNTAIN HILL,100,ASHLEY,,
Arkansas,6,2,1549,845,696,48,Arka_006_02_04259,ARKANSAS,FOURCHE DAM,96,PULASKI,LITTLE ROCK,R.D.
Arkansas,6,2,1549,941,400,24,Arka_006_02_04261,ARKANSAS,FRANKLIN,150,IZARD,,
Arkansas,6,2,1549,989,640,24,Arka_006_02_04263,ARKANSAS,FREEMAN,5,POPE,LAUREL,P.O.
Arkansas,6,2,1549,1037,560,24,Arka_006_02_04265,ARKANSAS,FRIENDSHIP,75,HOT SPRINGS,,
Arkansas,6,2,1549,1085,520,24,Arka_006_02_04267,ARKANSAS,FT. DOUGLAS,30,JOHNSON,,
Arkansas,6,2,1549,1157,696,48,Arka_006_02_04270,ARKANSAS,FT. LOGAN H. ROOTS,,PULASKI,ARGENTA,P.O.
Arkansas,6,2,1549,1253,560,24,Arka_006_02_04272,ARKANSAS,FT. SMITH,27887,SEBASTIAN,,
